label,sample,time_step,x,y,z
8,86,106,-55.199,361.35,-31.716
8,86,107,-55.141,361.92,-31.507
8,86,108,-55.049,362.01,-31.396
8,86,109,-54.917,361.86,-31.358
8,87,0,25.587,269.45,-21.907
8,87,1,25.515,269.54,-21.862
8,87,2,25.013,270.64,-22.044
8,87,3,23.099,272.05,-22.496
8,87,4,18.633,273.03,-23.054
8,87,5,12.461,272.51,-24.169
8,87,6,5.0122,270.12,-24.208
8,87,7,-1.6102,267.85,-25.108
8,87,8,-7.0909,264.02,-26.239
8,87,9,-9.6745,260.24,-26.839
8,87,10,-10.38,252.13,-26.053
8,87,11,-7.0941,242.7,-22.963
8,87,12,-3.1129,235.88,-21.961
8,87,13,8.5132,219.52,-20.735
8,87,14,15.141,209.23,-20.777
8,87,15,23.9,194.55,-20.668
8,87,16,30.476,181.91,-19.118
8,87,17,33.546,170.79,-17.563
8,87,18,32.367,160.66,-16.121
8,87,19,27.618,150.46,-14.963
8,87,20,22.352,145.78,-17.304
8,87,21,16.676,145.6,-18.864
8,87,22,9.9856,148.52,-20.425
8,87,23,2.9235,153.3,-22.072
8,87,24,-2.5136,158.92,-23.648
8,87,25,-5.0267,163.72,-23.567
8,87,26,-6.0402,168.98,-23.492
8,87,27,-4.7308,180.66,-24.452
8,87,28,-1.8585,188.34,-24.465
8,87,29,3.2812,196.33,-25.307
8,87,30,9.1826,202.35,-24.657
8,87,31,16.368,208.54,-23.073
8,87,32,23.724,215.91,-21.696
8,87,33,29.608,221.78,-21.178
8,87,34,33.597,227.72,-21.169
8,87,35,34.9,233.59,-20.842
8,87,36,34.386,241.36,-20.498
8,87,37,31.534,247.7,-20.222
8,87,38,28.774,250.76,-21.049
8,87,39,24.082,256.38,-21.579
8,87,40,19.9,262.24,-21.817
8,87,41,17.232,265.38,-22.184
8,87,42,15.777,267.26,-22.268
8,87,43,15.14,268.54,-22.203
8,88,0,-16.183,351.22,-27.965
8,88,1,-21.389,353.0,-28.92
8,88,2,-29.449,354.12,-29.331
8,88,3,-40.567,355.67,-28.631
8,88,4,-53.987,355.76,-27.27
8,88,5,-68.652,354.17,-25.864
8,88,6,-83.586,350.67,-24.642
8,88,7,-98.411,346.23,-22.617
8,88,8,-111.14,339.88,-20.873
8,88,9,-120.07,332.77,-19.555
8,88,10,-125.45,325.53,-19.201
8,88,11,-125.99,318.64,-19.839
8,88,12,-120.02,308.99,-21.727
8,88,13,-112.68,304.83,-23.411
8,88,14,-97.84,299.83,-26.454
8,88,15,-79.175,295.19,-28.394
8,88,16,-58.215,291.49,-29.883
8,88,17,-36.154,288.25,-29.941
8,88,18,-10.073,282.65,-28.72
8,88,19,7.8466,277.44,-26.423
8,88,20,27.149,269.97,-23.76
8,88,21,44.97,261.05,-20.792
8,88,22,59.304,250.16,-16.316
8,88,23,68.874,238.27,-12.092
8,88,24,72.853,226.7,-8.6961
8,88,25,72.174,215.17,-6.1928
8,88,26,68.706,207.15,-5.6651
8,88,27,59.372,194.95,-4.9135
8,88,28,45.741,183.75,-3.0041
8,88,29,28.606,173.95,-4.3146
8,88,30,9.7952,168.71,-4.0604
8,88,31,-9.7704,167.09,-4.9913
8,88,32,-29.189,169.5,-4.6745
8,88,33,-46.69,173.69,-5.9527
8,88,34,-62.221,182.25,-7.7255
8,88,35,-74.286,190.16,-8.4348
8,88,36,-81.001,195.92,-10.486
8,88,37,-87.703,206.06,-13.157
8,88,38,-89.219,216.54,-15.679
8,88,39,-86.161,227.1,-19.234
8,88,40,-78.279,235.28,-21.563
8,88,41,-65.146,242.99,-23.232
8,88,42,-49.19,248.7,-24.506
8,88,43,-30.145,253.77,-26.648
8,88,44,-9.6312,260.41,-26.758
8,88,45,9.8651,264.15,-27.63
8,88,46,26.441,268.78,-27.048
8,88,47,39.808,275.6,-26.167
8,88,48,46.464,281.14,-25.962
8,88,49,52.41,290.52,-26.01
8,88,50,53.653,300.33,-25.33
8,88,51,49.996,310.26,-25.086
8,88,52,42.219,320.19,-25.701
8,88,53,32.117,330.37,-25.722
8,88,54,19.971,338.56,-26.068
8,88,55,4.4165,343.91,-29.59
8,88,56,-8.913,349.58,-29.613
8,88,57,-22.295,353.75,-29.102
8,88,58,-32.737,355.56,-28.62
8,88,59,-40.515,359.0,-27.186
8,89,0,16.884,303.39,-25.11
8,89,1,16.87,303.5,-25.147
8,89,2,16.483,304.01,-25.145
8,89,3,15.41,305.27,-25.017
8,89,4,12.837,307.51,-24.94
8,89,5,9.9753,308.37,-25.407
8,89,6,2.6201,309.07,-27.651
8,89,7,-7.6407,308.57,-29.646
8,89,8,-18.715,305.74,-31.924
8,89,9,-27.181,302.57,-34.026
8,89,10,-32.658,298.11,-34.473
8,89,11,-34.877,293.08,-35.104
8,89,12,-35.434,288.18,-34.308
8,89,13,-32.814,281.83,-32.528
8,89,14,-26.188,275.78,-31.224
8,89,15,-14.937,267.89,-29.946
8,89,16,-5.8905,263.09,-29.094
8,89,17,8.3282,256.02,-28.075
8,89,18,21.714,246.74,-24.784
8,89,19,32.651,237.64,-23.382
8,89,20,39.984,227.81,-22.43
8,89,21,43.012,218.87,-22.378
8,89,22,42.827,210.34,-21.763
8,89,23,39.277,201.2,-21.314
8,89,24,32.392,194.15,-20.328
8,89,25,23.293,187.97,-19.59
8,89,26,11.99,184.7,-20.284
8,89,27,0.39087,184.09,-20.27
8,89,28,-6.6873,184.86,-22.276
8,89,29,-13.016,185.98,-23.108
8,89,30,-20.784,193.84,-24.364
8,89,31,-23.24,203.13,-26.355
8,89,32,-22.956,210.49,-27.649
8,89,33,-19.641,218.22,-27.651
8,89,34,-13.737,226.31,-27.235
8,89,35,-6.328,235.93,-25.015
8,89,36,2.9203,245.13,-23.348
8,89,37,12.429,253.68,-23.003
8,89,38,19.58,262.82,-22.467
8,89,39,24.183,272.68,-22.812
8,89,40,25.183,278.04,-22.45
8,89,41,23.291,287.37,-22.276
8,89,42,17.489,296.14,-21.34
8,89,43,10.987,303.74,-22.121
8,89,44,5.1126,308.78,-23.354
8,89,45,0.19311,311.54,-23.705
8,89,46,-3.4746,313.89,-24.027
8,89,47,-5.4823,315.09,-24.626
8,89,48,-6.3429,315.61,-25.168
8,90,0,-11.109,389.85,-38.198
8,90,1,-14.615,390.07,-39.29
8,90,2,-20.095,389.82,-40.721
8,90,3,-27.129,388.96,-41.072
8,90,4,-36.371,386.07,-41.552
8,90,5,-46.391,381.63,-40.636
8,90,6,-55.704,375.96,-40.172
8,90,7,-62.999,368.43,-39.27
8,90,8,-66.363,362.37,-38.925
8,90,9,-69.223,352.1,-39.212
8,90,10,-68.955,343.35,-38.673
8,90,11,-64.46,330.54,-39.574
8,90,12,-56.414,318.94,-41.242
8,90,13,-45.386,307.25,-42.966
8,90,14,-30.959,296.8,-43.427
8,90,15,-14.835,286.52,-43.833
8,90,16,2.3461,274.82,-42.591
8,90,17,18.897,262.84,-41.113
8,90,18,34.559,250.51,-39.03
8,90,19,48.847,238.57,-36.803
8,90,20,61.317,225.6,-34.178
8,90,21,68.009,216.3,-32.709
8,90,22,75.278,202.56,-28.5
8,90,23,78.265,189.64,-24.548
8,90,24,77.577,177.21,-20.205
8,90,25,74.376,166.0,-16.306
8,90,26,72.834,162.72,-15.076
8,90,27,55.722,146.45,-9.1257
8,90,28,43.074,137.35,-7.3376
8,90,29,28.248,130.86,-6.0878
8,90,30,12.099,127.07,-5.761
8,90,31,-3.3893,127.16,-7.0092
8,90,32,-16.15,129.11,-6.3086
8,90,33,-24.364,131.82,-7.6686
8,90,34,-35.072,139.1,-10.428
8,90,35,-42.84,147.97,-11.276
8,90,36,-48.908,162.0,-16.419
8,90,37,-50.342,176.98,-20.324
8,90,38,-48.442,194.64,-24.712
8,90,39,-43.911,207.74,-27.483
8,90,40,-36.609,219.41,-27.608
8,90,41,-26.264,234.23,-28.253
8,90,42,-13.905,246.28,-29.39
8,90,43,-1.1235,257.05,-30.371
8,90,44,11.297,268.25,-31.444
8,90,45,18.456,275.87,-31.986
8,90,46,26.621,287.22,-31.973
8,90,47,31.584,299.61,-32.622
8,90,48,33.954,311.59,-30.443
8,90,49,34.299,324.47,-29.118
8,90,50,32.106,336.35,-28.782
8,90,51,27.805,348.63,-30.86
8,90,52,19.946,359.72,-29.739
8,90,53,12.759,367.59,-28.773
8,90,54,4.2784,374.22,-29.109
8,90,55,-3.725,380.65,-30.877
8,90,56,-9.5561,383.73,-33.071
8,90,57,-12.299,387.3,-32.135
8,90,58,-13.512,388.66,-31.729
8,91,0,-4.9736,344.78,1.0917
8,91,1,-15.991,345.86,-0.81045
8,91,2,-31.663,345.39,0.58052
8,91,3,-41.697,339.66,1.5957
8,91,4,-40.333,328.22,3.1794
8,91,5,-25.046,315.95,4.4607
8,91,6,-1.2257,301.64,5.8192
8,91,7,20.965,280.61,7.0771
8,91,8,29.531,252.4,6.8208
8,91,9,18.449,225.62,4.7869
8,91,10,2.7902,214.71,4.1683
8,91,11,-24.987,209.99,5.5777
8,91,12,-46.223,217.82,3.9207
8,91,13,-53.932,234.62,3.654
8,91,14,-44.777,256.11,4.9509
8,91,15,-22.985,272.7,6.3879
8,91,16,4.6543,288.72,6.7459
8,91,17,29.88,299.7,7.4977
8,91,18,41.335,310.7,7.6114
8,91,19,35.592,324.33,5.763
8,91,20,30.145,329.33,5.6002
8,91,21,-3.1486,344.54,3.9461
8,91,22,-21.102,347.02,4.5869
8,91,23,-30.272,346.16,3.4317
8,92,0,-13.68,326.26,-43.016
8,92,1,-13.796,326.53,-43.382
8,92,2,-13.825,326.73,-43.694
8,92,3,-13.789,326.93,-43.985
8,92,4,-13.773,327.25,-44.111
8,92,5,-13.762,327.46,-44.204
8,92,6,-13.755,327.6,-44.265
8,92,7,-13.734,327.72,-44.309
8,92,8,-13.676,327.83,-44.346
8,92,9,-13.396,328.05,-44.601
8,92,10,-13.185,328.27,-44.713
8,92,11,-12.889,329.15,-44.406
8,92,12,-12.63,329.6,-44.183
8,92,13,-12.403,330.01,-44.05
8,92,14,-12.22,330.27,-43.947
8,92,15,-12.198,330.44,-43.899
8,92,16,-12.67,330.29,-44.449
8,92,17,-14.003,330.6,-44.773
8,92,18,-17.189,330.95,-44.724
8,92,19,-24.196,330.94,-44.29
8,92,20,-36.407,330.77,-42.243
8,92,21,-51.825,325.53,-40.199
8,92,22,-62.541,320.13,-37.15
8,92,23,-81.668,304.64,-31.823
8,92,24,-86.651,295.7,-31.211
8,92,25,-84.06,279.18,-32.692
8,92,26,-70.182,262.85,-39.352
8,92,27,-45.368,248.29,-47.032
8,92,28,-15.878,233.8,-54.047
8,92,29,16.493,213.27,-56.188
8,92,30,35.062,195.31,-54.082
8,92,31,48.903,172.17,-48.326
8,92,32,52.16,149.01,-39.013
8,92,33,46.693,128.15,-31.605
8,92,34,32.104,115.22,-21.901
8,92,35,12.18,107.73,-15.907
8,92,36,-11.841,104.28,-12.478
8,92,37,-29.497,106.38,-11.556
8,92,38,-54.844,117.23,-10.151
8,92,39,-76.048,134.15,-10.506
8,92,40,-87.977,155.87,-10.77
8,92,41,-91.59,177.04,-13.488
8,92,42,-86.031,195.83,-19.501
8,92,43,-72.212,212.42,-28.966
8,92,44,-50.105,227.65,-39.34
8,92,45,-22.746,242.3,-50.15
8,92,46,5.1681,257.57,-58.615
8,92,47,27.821,273.25,-62.72
8,92,48,41.593,286.46,-64.002
8,92,49,44.664,300.69,-60.93
8,92,50,34.856,315.33,-57.491
8,92,51,15.037,327.66,-55.022
8,92,52,-11.69,335.83,-47.438
8,92,53,-28.445,338.78,-43.43
8,92,54,-49.296,339.86,-38.523
8,92,55,-63.564,342.39,-31.971
8,92,56,-68.556,344.01,-28.006
8,92,57,-69.201,344.65,-27.436
8,92,58,-67.186,347.06,-26.88
8,92,59,-62.241,348.31,-28.125
8,92,60,-55.987,348.92,-29.127
8,92,61,-51.719,349.39,-29.948
8,92,62,-49.749,349.81,-30.579
8,92,63,-48.146,350.12,-30.504
8,92,64,-47.09,350.2,-30.293
8,92,65,-46.037,349.77,-29.734
8,92,66,-45.336,349.22,-29.742
8,92,67,-43.52,347.89,-29.35
8,92,68,-42.57,347.16,-28.432
8,93,0,15.735,293.8,-73.043
8,93,1,15.753,293.78,-73.04
8,93,2,15.86,293.71,-73.111
8,93,3,16.015,293.66,-73.208
8,93,4,16.186,293.62,-73.354
8,93,5,16.582,293.75,-73.893
8,93,6,17.056,293.81,-74.262
8,93,7,17.624,293.87,-74.651
8,93,8,18.437,294.0,-75.09
8,93,9,19.566,294.07,-75.549
8,93,10,20.448,294.16,-75.883
8,93,11,21.611,294.43,-76.36
8,93,12,22.881,294.71,-76.947
8,93,13,23.891,294.99,-77.769
8,93,14,24.734,295.38,-78.729
8,93,15,25.488,295.93,-79.673
8,93,16,26.08,296.58,-80.642
8,93,17,26.283,297.59,-82.282
8,93,18,26.251,298.66,-83.471
8,93,19,25.55,300.57,-84.982
8,93,20,23.573,302.94,-86.757
8,93,21,20.764,304.8,-88.036
8,93,22,16.382,306.31,-89.172
8,93,23,10.698,307.3,-90.214
8,93,24,3.1731,307.08,-91.415
8,93,25,-3.8351,306.37,-91.133
8,93,26,-11.584,305.49,-90.024
8,93,27,-11.584,305.49,-90.024
8,93,28,-24.199,299.48,-87.637
8,93,29,-31.803,293.13,-85.752
8,93,30,-37.249,287.08,-84.093
8,93,31,-40.769,280.22,-83.018
8,93,32,-41.916,275.39,-82.026
8,93,33,-40.425,268.3,-81.923
8,93,34,-35.87,261.76,-82.504
8,93,35,-29.336,256.18,-83.745
8,93,36,-20.938,251.1,-85.343
8,93,37,-11.884,247.01,-85.847
8,93,38,-2.9546,242.71,-85.839
8,93,39,5.3588,238.45,-86.063
8,93,40,13.098,232.84,-85.375
8,93,41,17.756,229.15,-84.808
8,93,42,23.025,222.13,-83.555
8,93,43,26.612,215.69,-81.824
8,93,44,28.27,208.92,-80.049
8,93,45,28.746,202.03,-77.876
8,93,46,27.112,193.89,-75.449
8,93,47,23.875,186.77,-72.795
8,93,48,18.916,179.54,-70.382
8,93,49,11.65,172.42,-67.912
8,93,50,2.9876,165.82,-65.305
8,93,51,-6.5259,160.12,-62.715
8,93,52,-16.177,155.46,-60.019
8,93,53,-25.099,154.45,-57.88
8,93,54,-32.213,154.7,-56.035
8,93,55,-37.39,155.39,-55.159
8,93,56,-44.492,158.31,-55.316
8,93,57,-49.679,162.94,-56.206
8,93,58,-52.697,168.41,-57.135
8,93,59,-53.815,174.35,-59.182
8,93,60,-52.545,179.66,-61.642
8,93,61,-48.818,185.91,-65.239
8,93,62,-43.184,191.46,-69.036
8,93,63,-36.49,198.93,-72.539
8,93,64,-28.068,204.36,-76.532
8,93,65,-20.054,209.66,-80.143
8,93,66,-12.559,216.1,-83.537
8,93,67,-5.253,225.49,-86.374
8,93,68,0.43442,232.65,-89.674
8,93,69,4.389,239.51,-92.198
8,93,70,5.472,242.1,-93.054
8,93,71,8.3924,251.27,-96.299
8,93,72,9.6688,258.66,-98.439
8,93,73,9.9808,265.45,-99.909
8,93,74,9.2592,273.53,-101.57
8,93,75,7.4775,280.61,-102.19
8,93,76,4.1401,286.9,-103.83
8,93,77,0.51597,291.92,-104.63
8,93,78,-4.0719,296.51,-104.56
8,93,79,-9.5187,299.69,-103.57
8,93,80,-15.334,302.72,-102.17
8,93,81,-19.407,304.73,-100.99
8,93,82,-22.68,304.74,-99.886
8,93,83,-25.796,303.77,-98.894
8,94,0,16.187,420.41,-126.93
8,94,1,15.829,426.78,-130.09
8,94,2,13.031,430.58,-130.65
8,94,3,7.4963,435.55,-130.12
8,94,4,-2.3165,437.11,-127.87
8,94,5,-12.905,439.12,-124.56
8,94,6,-21.081,440.0,-121.69
8,94,7,-26.443,437.57,-120.51
8,94,8,-28.272,437.12,-120.4
8,94,9,-26.523,437.45,-121.72
8,94,10,-19.114,433.49,-126.86
8,94,11,-11.137,425.09,-133.25
8,94,12,-6.778,420.64,-136.4
8,94,13,2.2242,414.69,-137.66
8,94,14,9.0368,395.37,-139.14
8,94,15,15.947,378.76,-137.63
8,94,16,21.694,361.61,-136.09
8,94,17,24.494,342.03,-134.09
8,94,18,25.654,322.87,-130.48
8,94,19,25.138,301.61,-124.88
8,94,20,21.044,280.39,-116.33
8,94,21,14.187,261.22,-110.05
8,94,22,5.0422,246.6,-103.62
8,94,23,-4.9821,235.01,-99.059
8,94,24,-15.394,229.74,-96.314
8,94,25,-25.168,228.84,-95.504
8,94,26,-32.709,232.0,-96.682
8,94,27,-35.94,236.14,-98.388
8,94,28,-38.127,246.47,-104.82
8,94,29,-35.391,259.21,-113.4
8,94,30,-28.571,272.66,-121.39
8,94,31,-18.676,288.36,-129.14
8,94,32,-8.196,304.81,-134.78
8,94,33,2.1482,321.7,-140.77
8,94,34,10.963,337.5,-145.37
8,94,35,17.109,354.46,-148.58
8,94,36,19.485,368.7,-153.34
8,94,37,19.36,384.92,-153.9
8,94,38,15.081,398.52,-156.04
8,94,39,9.0,409.65,-154.29
8,94,40,6.0545,413.44,-153.97
8,94,41,-12.55,424.28,-150.41
8,94,42,-18.161,429.78,-148.64
8,94,43,-24.751,431.57,-146.57
8,94,44,-31.013,431.65,-145.18
8,94,45,-35.364,431.83,-143.42
8,94,46,-37.599,433.44,-140.89
8,94,47,-38.366,433.34,-138.02
8,94,48,-37.744,431.94,-136.84
8,95,0,3.3275,383.46,-34.058
8,95,1,2.3697,383.63,-33.969
8,95,2,0.42222,383.88,-34.594
8,95,3,-2.817,383.71,-35.117
8,95,4,-8.27,383.6,-35.566
8,95,5,-16.076,383.32,-35.712
8,95,6,-22.519,383.44,-35.583
8,95,7,-32.783,380.55,-35.174
8,95,8,-42.676,376.66,-33.772
8,95,9,-51.64,371.95,-31.6
8,95,10,-59.207,367.63,-30.296
8,95,11,-65.438,362.06,-29.561
8,95,12,-69.542,355.62,-30.743
8,95,13,-70.743,347.8,-30.429
8,95,14,-68.233,337.87,-31.594
8,95,15,-61.386,329.39,-31.679
8,95,16,-50.931,320.97,-33.498
8,95,17,-37.731,312.12,-34.393
8,95,18,-28.133,307.36,-35.675
8,95,19,-12.683,298.54,-36.034
8,95,20,3.1432,289.58,-37.174
8,95,21,17.977,279.55,-36.871
8,95,22,31.765,268.38,-35.315
8,95,23,42.551,256.52,-36.4
8,95,24,51.074,244.05,-33.223
8,95,25,56.036,232.85,-33.121
8,95,26,57.754,220.89,-33.835
8,95,27,57.845,207.9,-30.875
8,95,28,55.799,196.65,-27.269
8,95,29,51.559,185.01,-23.086
8,95,30,51.559,185.01,-23.086
8,95,31,40.189,167.85,-18.277
8,95,32,30.947,158.37,-15.327
8,95,33,19.15,149.9,-12.417
8,95,34,7.2286,145.74,-9.4371
8,95,35,-5.2132,142.02,-6.3872
8,95,36,-17.743,142.25,-6.4669
8,95,37,-29.353,143.15,-7.2597
8,95,38,-38.863,147.2,-7.3258
8,95,39,-46.987,154.26,-9.5759
8,95,40,-53.189,163.39,-11.756
8,95,41,-57.768,175.06,-14.484
8,95,42,-58.948,184.43,-15.797
8,95,43,-58.058,199.83,-17.028
8,95,44,-54.693,216.28,-18.455
8,95,45,-48.157,233.76,-18.42
8,95,46,-39.048,248.75,-18.91
8,95,47,-28.514,263.86,-19.2
8,95,48,-17.598,273.36,-20.853
8,95,49,-7.2284,284.0,-21.186
8,95,50,2.7806,295.65,-20.902
8,95,51,10.678,307.42,-19.975
8,95,52,16.021,319.51,-20.051
8,95,53,18.149,326.91,-20.83
8,95,54,19.28,335.72,-20.713
8,95,55,18.566,348.34,-19.888
8,95,56,15.49,359.93,-20.161
8,95,57,10.12,369.6,-19.998
8,95,58,3.2846,377.96,-18.884
8,95,59,-4.0985,383.89,-18.555
8,95,60,-11.647,390.14,-18.607
8,95,61,-18.881,394.35,-19.7
8,95,62,-24.557,398.19,-20.937
8,95,63,-28.166,402.0,-20.663
8,95,64,-30.765,402.73,-22.358
8,95,65,-31.83,403.56,-22.905
8,95,66,-32.005,404.1,-23.045
8,95,67,-32.225,404.74,-23.499
8,96,0,-7.2809,279.66,-31.411
8,96,1,-8.2077,279.68,-31.582
8,96,2,-10.905,279.96,-31.737
8,96,3,-16.118,280.16,-32.19
8,96,4,-22.858,279.82,-32.491
8,96,5,-29.143,279.33,-32.607
8,96,6,-34.646,277.18,-32.447
8,96,7,-37.661,273.62,-32.752
8,96,8,-38.061,270.73,-32.694
8,96,9,-34.533,264.65,-32.184
8,96,10,-28.393,259.99,-31.821
8,96,11,-20.859,255.99,-32.354
8,96,12,-11.953,251.15,-32.474
8,96,13,-4.1213,246.09,-32.18
8,96,14,1.4722,240.09,-31.211
8,96,15,4.474,234.2,-30.061
8,96,16,5.3581,231.01,-28.964
8,96,17,4.425,225.82,-28.443
8,96,18,0.61817,219.54,-27.884
8,96,19,-2.4578,217.31,-27.599
8,96,20,-8.3492,215.96,-26.686
8,96,21,-14.237,215.76,-26.331
8,96,22,-19.297,218.3,-25.759
8,96,23,-22.012,220.67,-25.632
8,96,24,-23.976,225.51,-26.451
8,96,25,-23.316,230.48,-27.169
8,96,26,-20.769,235.99,-28.452
8,96,27,-16.426,241.65,-28.758
8,96,28,-11.176,247.75,-28.805
8,96,29,-6.4637,253.44,-28.717
8,96,30,-4.0298,257.59,-29.548
8,96,31,-1.4276,262.88,-30.318
8,96,32,-0.43643,267.5,-30.26
8,96,33,-2.903,273.4,-30.59
8,96,34,-7.491,278.59,-31.027
8,96,35,-12.0,282.22,-30.479
8,96,36,-15.133,283.74,-30.128
8,96,37,-16.526,284.61,-29.994
8,96,38,-17.179,285.06,-29.934
8,97,0,9.733,350.26,-42.383
8,97,1,9.7087,350.37,-42.264
8,97,2,9.6428,350.75,-41.92
8,97,3,9.6035,350.79,-41.816
8,97,4,9.5583,350.83,-41.698
8,97,5,9.513,350.73,-41.619
8,97,6,9.4883,350.64,-41.606
8,97,7,9.4996,350.57,-41.681
8,97,8,9.5116,350.52,-41.74
8,97,9,9.53,350.52,-41.788
8,97,10,9.5152,350.46,-41.904
8,97,11,9.4994,350.42,-42.021
8,97,12,9.3893,350.98,-43.442
8,97,13,9.2817,351.1,-43.955
8,97,14,9.2362,351.14,-44.138
8,97,15,9.1976,351.19,-44.254
8,97,16,9.1793,351.32,-44.29
8,97,17,9.1757,351.41,-44.309
8,97,18,9.1839,351.52,-44.322
8,97,19,9.1389,351.86,-44.341
8,97,20,9.112,352.07,-44.372
8,97,21,9.1147,352.21,-44.432
8,97,22,8.9541,352.55,-44.443
8,97,23,8.7639,352.89,-44.433
8,97,24,8.4398,353.38,-44.671
8,97,25,8.2151,353.88,-44.835
8,97,26,7.9557,354.57,-44.783
8,97,27,7.3651,356.15,-44.292
8,97,28,7.1249,356.98,-43.915
8,97,29,7.0004,357.55,-43.554
8,97,30,6.8768,358.12,-43.23
8,97,31,6.7566,357.94,-43.003
8,97,32,6.6136,357.4,-42.952
8,97,33,6.0057,357.46,-42.707
8,97,34,4.848,357.14,-42.78
8,97,35,2.4792,356.18,-42.671
8,97,36,-1.4289,354.88,-42.386
8,97,37,-8.2981,353.77,-43.548
8,97,38,-17.33,352.33,-43.8
8,97,39,-25.221,349.1,-41.989
8,97,40,-34.551,344.65,-38.962
8,97,41,-44.888,339.39,-38.675
8,97,42,-50.984,335.45,-36.97
8,97,43,-58.188,329.42,-35.621
8,97,44,-61.863,326.25,-35.047
8,97,45,-66.605,319.06,-34.167
8,97,46,-68.191,310.89,-34.425
8,97,47,-68.138,305.14,-35.186
8,97,48,-67.01,298.08,-35.91
8,97,49,-63.213,290.13,-36.594
8,97,50,-58.277,283.44,-37.393
8,97,51,-51.655,275.32,-39.684
8,97,52,-42.69,266.29,-41.801
8,97,53,-32.255,257.68,-43.73
8,97,54,-20.453,250.44,-44.424
8,97,55,-8.1177,243.6,-45.587
8,97,56,5.171,235.55,-46.358
8,97,57,17.951,226.94,-47.564
8,97,58,26.345,221.0,-46.518
8,97,59,37.41,210.81,-45.025
8,97,60,46.804,199.17,-43.431
8,97,61,54.468,188.69,-39.72
8,97,62,59.89,178.78,-35.942
8,97,63,62.971,167.95,-31.773
8,97,64,64.114,157.24,-27.974
8,97,65,61.167,145.35,-23.167
8,97,66,55.255,136.87,-17.692
8,97,67,45.835,129.5,-12.683
8,97,68,34.033,122.92,-8.6488
8,97,69,19.176,119.01,-4.9282
8,97,70,9.405,118.61,-2.3601
8,97,71,-6.859,119.19,1.1109
8,97,72,-23.779,122.09,2.9467
8,97,73,-40.343,125.33,4.3355
8,97,74,-55.387,132.06,5.0279
8,97,75,-67.337,141.74,4.0552
8,97,76,-75.507,153.17,0.70228
8,97,77,-77.811,160.21,-1.8686
8,97,78,-78.685,177.04,-9.9042
8,97,79,-74.783,189.58,-16.182
8,97,80,-67.864,202.61,-22.465
8,97,81,-58.649,216.36,-28.947
8,97,82,-51.026,224.57,-32.618
8,97,83,-34.097,240.98,-41.073
8,97,84,-20.317,253.78,-45.974
8,97,85,-10.931,262.61,-48.481
8,97,86,3.4767,275.26,-51.788
8,97,87,18.138,288.92,-54.912
8,97,88,33.917,307.92,-55.577
8,97,89,41.958,315.05,-55.853
8,97,90,48.551,325.17,-55.813
8,97,91,50.927,334.97,-54.879
8,97,92,48.154,343.58,-53.754
8,97,93,41.191,351.09,-52.826
8,97,94,31.277,356.89,-50.817
8,97,95,18.369,359.62,-51.626
8,97,96,6.8454,365.06,-48.266
8,97,97,-4.9687,366.97,-43.805
8,97,98,-11.803,367.56,-42.06
8,97,99,-21.34,365.99,-39.634
8,97,100,-27.475,363.78,-37.946
8,97,101,-32.987,362.9,-37.52
8,97,102,-34.429,363.53,-36.436
8,97,103,-34.579,363.96,-35.976
8,97,104,-34.133,364.8,-35.891
8,97,105,-32.647,366.08,-36.09
8,97,106,-29.92,367.35,-36.882
8,97,107,-28.032,366.68,-37.823
8,97,108,-26.776,366.47,-38.302
8,97,109,-26.167,366.75,-38.377
8,97,110,-25.525,366.12,-38.629
8,97,111,-25.178,366.17,-38.041
8,97,112,-24.959,366.62,-37.787
8,97,113,-24.587,366.62,-37.212
8,97,114,-24.394,366.56,-36.911
8,97,115,-24.209,366.57,-36.72
8,97,116,-24.093,366.59,-36.649
8,97,117,-23.937,366.81,-36.578
8,97,118,-23.789,367.03,-36.517
8,97,119,-23.671,367.2,-36.424
8,97,120,-23.66,367.31,-36.162
8,97,121,-23.592,367.5,-35.741
8,97,122,-23.54,367.61,-35.364
8,97,123,-23.403,367.58,-35.144
8,97,124,-23.24,367.46,-35.023
8,97,125,-23.101,367.33,-34.737
8,97,126,-23.012,367.17,-34.444
8,97,127,-22.921,366.91,-34.035
8,97,128,-22.913,366.78,-33.814
8,98,0,-27.5,475.03,-99.927
8,98,1,-27.392,474.85,-100.81
8,98,2,-27.197,474.31,-102.07
8,98,3,-26.934,474.37,-103.22
8,98,4,-26.872,474.78,-103.31
8,98,5,-26.753,475.57,-102.72
8,98,6,-27.297,476.79,-101.79
8,98,7,-31.265,482.54,-96.932
8,98,8,-36.107,484.27,-94.706
8,98,9,-41.622,484.98,-92.655
8,98,10,-49.16,483.54,-90.208
8,98,11,-58.809,480.51,-88.565
8,98,12,-71.034,474.91,-86.649
8,98,13,-79.906,469.36,-83.23
8,98,14,-90.666,467.61,-80.066
8,98,15,-97.828,464.53,-78.907
8,98,16,-103.11,460.75,-78.188
8,98,17,-107.13,454.79,-78.44
8,98,18,-108.09,447.16,-78.101
8,98,19,-106.56,438.18,-78.066
8,98,20,-99.922,432.04,-78.227
8,98,21,-90.653,426.35,-82.189
8,98,22,-79.895,422.7,-87.307
8,98,23,-68.648,419.05,-94.833
8,98,24,-59.809,417.58,-98.926
8,98,25,-47.29,409.41,-105.36
8,98,26,-33.905,403.72,-109.36
8,98,27,-23.256,396.67,-111.48
